X,Y,
1666,7.4182,
1667,7.4188,
1668,7.4194,
1669,7.4200,
1670,7.4206,
1671,7.4212,
1672,7.4218,
1673,7.4224,
1674,7.4230,
1675,7.4236,
1676,7.4242,
1677,7.4248,
1678,7.4254,
1679,7.4260,
1680,7.4265,
1681,7.4271,
1682,7.4277,
1683,7.4283,
1684,7.4289,
1685,7.4295,
1686,7.4301,
1687,7.4307,
1688,7.4313,
1689,7.4319,
1690,7.4325,
1691,7.4331,
1692,7.4337,
1693,7.4343,
1694,7.4348,
1695,7.4354,
1696,7.4360,
1697,7.4366,
1698,7.4372,
1699,7.4378,
1700,7.4384,
1701,7.4390,
1702,7.4396,
1703,7.4401,
1704,7.4407,
1705,7.4413,
1706,7.4419,
1707,7.4425,
1708,7.4431,
1709,7.4437,
1710,7.4442,
1711,7.4448,
1712,7.4454,
1713,7.4460,
1714,7.4466,
1715,7.4472,
1716,7.4478,
1717,7.4483,
1718,7.4489,
1719,7.4495,
1720,7.4501,
1721,7.4507,
1722,7.4512,
1723,7.4518,
1724,7.4524,
1725,7.4530,
1726,7.4536,
1727,7.4541,
1728,7.4547,
1729,7.4553,
1730,7.4559,
1731,7.4565,
1732,7.4570,
1733,7.4576,
1734,7.4582,
1735,7.4588,
1736,7.4593,
1737,7.4599,
1738,7.4605,
1739,7.4611,
1740,7.4616,
1741,7.4622,
1742,7.4628,
1743,7.4634,
1744,7.4639,
1745,7.4645,
1746,7.4651,
1747,7.4657,
1748,7.4662,
1749,7.4668,
1750,7.4674,
1751,7.4679,
1752,7.4685,
1753,7.4691,
1754,7.4697,
1755,7.4702,
1756,7.4708,
1757,7.4714,
1758,7.4719,
1759,7.4725,
1760,7.4731,
1761,7.4736,
1762,7.4742,
1763,7.4748,
1764,7.4753,
1765,7.4759,
1766,7.4765,
1767,7.4770,
1768,7.4776,
1769,7.4782,
1770,7.4787,
1771,7.4793,
1772,7.4799,
1773,7.4804,
1774,7.4810,
1775,7.4816,
1776,7.4821,
1777,7.4827,
1778,7.4832,
1779,7.4838,
1780,7.4844,
1781,7.4849,
1782,7.4855,
1783,7.4861,
1784,7.4866,
1785,7.4872,
1786,7.4877,
1787,7.4883,
1788,7.4889,
1789,7.4894,
1790,7.4900,
1791,7.4905,
1792,7.4911,
1793,7.4916,
1794,7.4922,
1795,7.4928,
1796,7.4933,
1797,7.4939,
1798,7.4944,
1799,7.4950,
1800,7.4955,
1801,7.4961,
1802,7.4967,
1803,7.4972,
1804,7.4978,
1805,7.4983,
1806,7.4989,
1807,7.4994,
1808,7.5000,
1809,7.5005,
1810,7.5011,
1811,7.5016,
1812,7.5022,
1813,7.5027,
1814,7.5033,
1815,7.5038,
1816,7.5044,
1817,7.5049,
1818,7.5055,
1819,7.5060,
1820,7.5066,
1821,7.5071,
1822,7.5077,
1823,7.5082,
1824,7.5088,
1825,7.5093,
1826,7.5099,
1827,7.5104,
1828,7.5110,
1829,7.5115,
1830,7.5121,
1831,7.5126,
1832,7.5132,
1833,7.5137,
1834,7.5143,
1835,7.5148,
1836,7.5153,
1837,7.5159,
1838,7.5164,
1839,7.5170,
1840,7.5175,
1841,7.5181,
1842,7.5186,
1843,7.5191,
1844,7.5197,
1845,7.5202,
1846,7.5208,
1847,7.5213,
1848,7.5219,
1849,7.5224,
1850,7.5229,
1851,7.5235,
1852,7.5240,
1853,7.5246,
1854,7.5251,
1855,7.5256,
1856,7.5262,
1857,7.5267,
1858,7.5273,
1859,7.5278,
1860,7.5283,
1861,7.5289,
1862,7.5294,
1863,7.5299,
1864,7.5305,
1865,7.5310,
1866,7.5316,
1867,7.5321,
1868,7.5326,
1869,7.5332,
1870,7.5337,
1871,7.5342,
1872,7.5348,
1873,7.5353,
1874,7.5358,
1875,7.5364,
1876,7.5369,
1877,7.5374,
1878,7.5380,
1879,7.5385,
1880,7.5390,
1881,7.5396,
1882,7.5401,
1883,7.5406,
1884,7.5412,
1885,7.5417,
1886,7.5422,
1887,7.5427,
1888,7.5433,
1889,7.5438,
1890,7.5443,
1891,7.5449,
1892,7.5454,
1893,7.5459,
1894,7.5464,
1895,7.5470,
1896,7.5475,
1897,7.5480,
1898,7.5486,
1899,7.5491,
1900,7.5496,
1901,7.5501,
1902,7.5507,
1903,7.5512,
1904,7.5517,
1905,7.5522,
1906,7.5528,
1907,7.5533,
1908,7.5538,
1909,7.5543,
1910,7.5549,
1911,7.5554,
1912,7.5559,
1913,7.5564,
1914,7.5570,
1915,7.5575,
1916,7.5580,
1917,7.5585,
1918,7.5590,
1919,7.5596,
1920,7.5601,
1921,7.5606,
1922,7.5611,
1923,7.5616,
1924,7.5622,
1925,7.5627,
1926,7.5632,
1927,7.5637,
1928,7.5642,
1929,7.5648,
1930,7.5653,
1931,7.5658,
1932,7.5663,
1933,7.5668,
1934,7.5673,
1935,7.5679,
1936,7.5684,
1937,7.5689,
1938,7.5694,
1939,7.5699,
1940,7.5704,
1941,7.5710,
1942,7.5715,
1943,7.5720,
1944,7.5725,
1945,7.5730,
1946,7.5735,
1947,7.5740,
1948,7.5746,
1949,7.5751,
1950,7.5756,
1951,7.5761,
1952,7.5766,
1953,7.5771,
1954,7.5776,
1955,7.5781,
1956,7.5787,
1957,7.5792,
1958,7.5797,
1959,7.5802,
1960,7.5807,
1961,7.5812,
1962,7.5817,
1963,7.5822,
1964,7.5827,
1965,7.5832,
1966,7.5838,
1967,7.5843,
1968,7.5848,
1969,7.5853,
1970,7.5858,
1971,7.5863,
1972,7.5868,
1973,7.5873,
1974,7.5878,
1975,7.5883,
1976,7.5888,
1977,7.5893,
1978,7.5898,
1979,7.5903,
1980,7.5909,
1981,7.5914,
1982,7.5919,
1983,7.5924,
1984,7.5929,
1985,7.5934,
1986,7.5939,
1987,7.5944,
1988,7.5949,
1989,7.5954,
1990,7.5959,
1991,7.5964,
1992,7.5969,
1993,7.5974,
1994,7.5979,
1995,7.5984,
1996,7.5989,
1997,7.5994,
1998,7.5999,
1999,7.6004,
2000,7.6009,
2001,7.6014,
2002,7.6019,
2003,7.6024,
2004,7.6029,
2005,7.6034,
2006,7.6039,
2007,7.6044,
2008,7.6049,
2009,7.6054,
2010,7.6059,
2011,7.6064,
2012,7.6069,
2013,7.6074,
2014,7.6079,
2015,7.6084,
2016,7.6089,
2017,7.6094,
2018,7.6099,
2019,7.6104,
2020,7.6109,
2021,7.6113,
2022,7.6118,
2023,7.6123,
2024,7.6128,
2025,7.6133,
2026,7.6138,
2027,7.6143,
2028,7.6148,
2029,7.6153,
2030,7.6158,
2031,7.6163,
2032,7.6168,
2033,7.6173,
2034,7.6178,
2035,7.6183,
2036,7.6187,
2037,7.6192,
2038,7.6197,
2039,7.6202,
2040,7.6207,
2041,7.6212,
2042,7.6217,
2043,7.6222,
2044,7.6227,
2045,7.6232,
2046,7.6236,
2047,7.6241,
2048,7.6246,
2049,7.6251,
2050,7.6256,
2051,7.6261,
2052,7.6266,
2053,7.6271,
2054,7.6275,
2055,7.6280,
2056,7.6285,
2057,7.6290,
2058,7.6295,
2059,7.6300,
2060,7.6305,
2061,7.6309,
2062,7.6314,
2063,7.6319,
2064,7.6324,
2065,7.6329,
2066,7.6334,
2067,7.6339,
2068,7.6343,
2069,7.6348,
2070,7.6353,
2071,7.6358,
2072,7.6363,
2073,7.6368,
2074,7.6372,
2075,7.6377,
2076,7.6382,
2077,7.6387,
2078,7.6392,
2079,7.6396,
2080,7.6401,
2081,7.6406,
2082,7.6411,
2083,7.6416,
2084,7.6420,
2085,7.6425,
2086,7.6430,
2087,7.6435,
2088,7.6440,
2089,7.6444,
2090,7.6449,
2091,7.6454,
2092,7.6459,
2093,7.6464,
2094,7.6468,
2095,7.6473,
2096,7.6478,
2097,7.6483,
2098,7.6487,
2099,7.6492,
2100,7.6497,
2101,7.6502,
2102,7.6506,
2103,7.6511,
2104,7.6516,
2105,7.6521,
2106,7.6525,
2107,7.6530,
2108,7.6535,
2109,7.6540,
2110,7.6544,
2111,7.6549,
2112,7.6554,
2113,7.6559,
2114,7.6563,
2115,7.6568,
2116,7.6573,
2117,7.6578,
2118,7.6582,
2119,7.6587,
2120,7.6592,
2121,7.6596,
2122,7.6601,
2123,7.6606,
2124,7.6611,
2125,7.6615,
2126,7.6620,
2127,7.6625,
2128,7.6629,
2129,7.6634,
2130,7.6639,
2131,7.6643,
2132,7.6648,
2133,7.6653,
2134,7.6658,
2135,7.6662,
2136,7.6667,
2137,7.6672,
2138,7.6676,
2139,7.6681,
2140,7.6686,
2141,7.6690,
2142,7.6695,
2143,7.6700,
2144,7.6704,
2145,7.6709,
2146,7.6714,
2147,7.6718,
2148,7.6723,
2149,7.6728,
2150,7.6732,
2151,7.6737,
2152,7.6742,
2153,7.6746,
2154,7.6751,
2155,7.6755,
2156,7.6760,
2157,7.6765,
2158,7.6769,
2159,7.6774,
2160,7.6779,
2161,7.6783,
2162,7.6788,
2163,7.6793,
2164,7.6797,
2165,7.6802,
2166,7.6806,
2167,7.6811,
2168,7.6816,
2169,7.6820,
2170,7.6825,
2171,7.6829,
2172,7.6834,
2173,7.6839,
2174,7.6843,
2175,7.6848,
2176,7.6852,
2177,7.6857,
2178,7.6862,
2179,7.6866,
2180,7.6871,
2181,7.6875,
2182,7.6880,
2183,7.6885,
2184,7.6889,
2185,7.6894,
2186,7.6898,
2187,7.6903,
2188,7.6907,
2189,7.6912,
2190,7.6917,
2191,7.6921,
2192,7.6926,
2193,7.6930,
2194,7.6935,
2195,7.6939,
2196,7.6944,
2197,7.6948,
2198,7.6953,
2199,7.6958,
2200,7.6962,
2201,7.6967,
2202,7.6971,
2203,7.6976,
2204,7.6980,
2205,7.6985,
2206,7.6989,
2207,7.6994,
2208,7.6998,
2209,7.7003,
2210,7.7007,
2211,7.7012,
2212,7.7017,
2213,7.7021,
2214,7.7026,
2215,7.7030,
2216,7.7035,
2217,7.7039,
2218,7.7044,
2219,7.7048,
2220,7.7053,
2221,7.7057,
2222,7.7062,
2223,7.7066,
2224,7.7071,
2225,7.7075,
2226,7.7080,
2227,7.7084,
2228,7.7089,
2229,7.7093,
2230,7.7098,
2231,7.7102,
2232,7.7107,
2233,7.7111,
2234,7.7115,
2235,7.7120,
2236,7.7124,
2237,7.7129,
2238,7.7133,
2239,7.7138,
2240,7.7142,
2241,7.7147,
2242,7.7151,
2243,7.7156,
2244,7.7160,
2245,7.7165,
2246,7.7169,
2247,7.7174,
2248,7.7178,
2249,7.7182,
2250,7.7187,
2251,7.7191,
2252,7.7196,
2253,7.7200,
2254,7.7205,
2255,7.7209,
2256,7.7213,
2257,7.7218,
2258,7.7222,
2259,7.7227,
2260,7.7231,
2261,7.7236,
2262,7.7240,
2263,7.7244,
2264,7.7249,
2265,7.7253,
2266,7.7258,
2267,7.7262,
2268,7.7267,
2269,7.7271,
2270,7.7275,
2271,7.7280,
2272,7.7284,
2273,7.7289,
2274,7.7293,
2275,7.7297,
2276,7.7302,
2277,7.7306,
2278,7.7311,
2279,7.7315,
2280,7.7319,
2281,7.7324,
2282,7.7328,
2283,7.7332,
2284,7.7337,
2285,7.7341,
2286,7.7346,
2287,7.7350,
2288,7.7354,
2289,7.7359,
2290,7.7363,
2291,7.7367,
2292,7.7372,
2293,7.7376,
2294,7.7381,
2295,7.7385,
2296,7.7389,
2297,7.7394,
2298,7.7398,
2299,7.7402,
2300,7.7407,
2301,7.7411,
2302,7.7415,
2303,7.7420,
2304,7.7424,
2305,7.7428,
2306,7.7433,
2307,7.7437,
2308,7.7441,
2309,7.7446,
2310,7.7450,
2311,7.7454,
2312,7.7459,
2313,7.7463,
2314,7.7467,
2315,7.7472,
2316,7.7476,
2317,7.7480,
2318,7.7485,
2319,7.7489,
2320,7.7493,
2321,7.7498,
2322,7.7502,
2323,7.7506,
2324,7.7510,
2325,7.7515,
2326,7.7519,
2327,7.7523,
2328,7.7528,
2329,7.7532,
2330,7.7536,
2331,7.7541,
2332,7.7545,
2333,7.7549,
2334,7.7553,
2335,7.7558,
2336,7.7562,
2337,7.7566,
2338,7.7571,
2339,7.7575,
2340,7.7579,
2341,7.7583,
2342,7.7588,
2343,7.7592,
2344,7.7596,
2345,7.7600,
2346,7.7605,
2347,7.7609,
2348,7.7613,
2349,7.7617,
2350,7.7622,
2351,7.7626,
2352,7.7630,
2353,7.7634,
2354,7.7639,
2355,7.7643,
2356,7.7647,
2357,7.7651,
2358,7.7656,
2359,7.7660,
2360,7.7664,
2361,7.7668,
2362,7.7673,
2363,7.7677,
2364,7.7681,
2365,7.7685,
2366,7.7690,
2367,7.7694,
2368,7.7698,
2369,7.7702,
2370,7.7706,
2371,7.7711,
2372,7.7715,
2373,7.7719,
2374,7.7723,
2375,7.7728,
2376,7.7732,
2377,7.7736,
2378,7.7740,
2379,7.7744,
2380,7.7749,
2381,7.7753,
2382,7.7757,
2383,7.7761,
2384,7.7765,
2385,7.7770,
2386,7.7774,
2387,7.7778,
2388,7.7782,
2389,7.7786,
2390,7.7790,
2391,7.7795,
2392,7.7799,
2393,7.7803,
2394,7.7807,
2395,7.7811,
2396,7.7816,
2397,7.7820,
2398,7.7824,
2399,7.7828,
2400,7.7832,
2401,7.7836,
2402,7.7841,
2403,7.7845,
2404,7.7849,
2405,7.7853,
2406,7.7857,
2407,7.7861,
2408,7.7866,
2409,7.7870,
2410,7.7874,
2411,7.7878,
2412,7.7882,
2413,7.7886,
2414,7.7890,
2415,7.7895,
2416,7.7899,
2417,7.7903,
2418,7.7907,
2419,7.7911,
2420,7.7915,
2421,7.7919,
2422,7.7923,
2423,7.7928,
2424,7.7932,
2425,7.7936,
2426,7.7940,
2427,7.7944,
2428,7.7948,
2429,7.7952,
2430,7.7956,
2431,7.7961,
2432,7.7965,
2433,7.7969,
2434,7.7973,
2435,7.7977,
2436,7.7981,
2437,7.7985,
2438,7.7989,
2439,7.7993,
2440,7.7998,
2441,7.8002,
2442,7.8006,
2443,7.8010,
2444,7.8014,
2445,7.8018,
2446,7.8022,
2447,7.8026,
2448,7.8030,
2449,7.8034,
2450,7.8038,
2451,7.8043,
2452,7.8047,
2453,7.8051,
2454,7.8055,
2455,7.8059,
2456,7.8063,
2457,7.8067,
2458,7.8071,
2459,7.8075,
2460,7.8079,
2461,7.8083,
2462,7.8087,
2463,7.8091,
2464,7.8095,
2465,7.8099,
2466,7.8104,
2467,7.8108,
2468,7.8112,
2469,7.8116,
2470,7.8120,
2471,7.8124,
2472,7.8128,
2473,7.8132,
2474,7.8136,
2475,7.8140,
2476,7.8144,
2477,7.8148,
2478,7.8152,
2479,7.8156,
2480,7.8160,
2481,7.8164,
2482,7.8168,
2483,7.8172,
2484,7.8176,
2485,7.8180,
2486,7.8184,
2487,7.8188,
2488,7.8192,
2489,7.8196,
2490,7.8200,
2491,7.8204,
2492,7.8208,
2493,7.8212,
2494,7.8216,
2495,7.8220,
2496,7.8224,
2497,7.8228,
2498,7.8232,
2499,7.8236,
2500,7.8240,
2501,7.8244,
2502,7.8248,
2503,7.8252,
2504,7.8256,
2505,7.8260,
2506,7.8264,
2507,7.8268,
2508,7.8272,
2509,7.8276,
2510,7.8280,
2511,7.8284,
2512,7.8288,
2513,7.8292,
2514,7.8296,
2515,7.8300,
2516,7.8304,
2517,7.8308,
2518,7.8312,
2519,7.8316,
2520,7.8320,
2521,7.8324,
2522,7.8328,
2523,7.8332,
2524,7.8336,
2525,7.8340,
2526,7.8344,
2527,7.8348,
2528,7.8352,
2529,7.8356,
2530,7.8360,
2531,7.8364,
2532,7.8368,
2533,7.8372,
2534,7.8376,
2535,7.8379,
2536,7.8383,
2537,7.8387,
2538,7.8391,
2539,7.8395,
2540,7.8399,
2541,7.8403,
2542,7.8407,
2543,7.8411,
2544,7.8415,
2545,7.8419,
2546,7.8423,
2547,7.8427,
2548,7.8431,
2549,7.8435,
2550,7.8438,
2551,7.8442,
2552,7.8446,
2553,7.8450,
2554,7.8454,
2555,7.8458,
2556,7.8462,
2557,7.8466,
2558,7.8470,
2559,7.8474,
2560,7.8478,
2561,7.8482,
2562,7.8485,
2563,7.8489,
2564,7.8493,
2565,7.8497,
2566,7.8501,
2567,7.8505,
2568,7.8509,
2569,7.8513,
2570,7.8517,
2571,7.8521,
2572,7.8524,
2573,7.8528,
2574,7.8532,
2575,7.8536,
2576,7.8540,
2577,7.8544,
2578,7.8548,
2579,7.8552,
2580,7.8555,
2581,7.8559,
2582,7.8563,
2583,7.8567,
2584,7.8571,
2585,7.8575,
2586,7.8579,
2587,7.8583,
2588,7.8586,
2589,7.8590,
2590,7.8594,
2591,7.8598,
2592,7.8602,
2593,7.8606,
2594,7.8610,
2595,7.8613,
2596,7.8617,
2597,7.8621,
2598,7.8625,
2599,7.8629,
2600,7.8633,
2601,7.8637,
2602,7.8640,
2603,7.8644,
2604,7.8648,
2605,7.8652,
2606,7.8656,
2607,7.8660,
2608,7.8663,
2609,7.8667,
2610,7.8671,
2611,7.8675,
2612,7.8679,
2613,7.8683,
2614,7.8686,
2615,7.8690,
2616,7.8694,
2617,7.8698,
2618,7.8702,
2619,7.8705,
2620,7.8709,
2621,7.8713,
2622,7.8717,
2623,7.8721,
2624,7.8725,
2625,7.8728,
2626,7.8732,
2627,7.8736,
2628,7.8740,
2629,7.8744,
2630,7.8747,
2631,7.8751,
2632,7.8755,
2633,7.8759,
2634,7.8763,
2635,7.8766,
2636,7.8770,
2637,7.8774,
2638,7.8778,
2639,7.8782,
2640,7.8785,
2641,7.8789,
2642,7.8793,
2643,7.8797,
2644,7.8800,
2645,7.8804,
2646,7.8808,
2647,7.8812,
2648,7.8816,
2649,7.8819,
2650,7.8823,
2651,7.8827,
2652,7.8831,
2653,7.8834,
2654,7.8838,
2655,7.8842,
2656,7.8846,
2657,7.8850,
2658,7.8853,
2659,7.8857,
2660,7.8861,
2661,7.8865,
2662,7.8868,
2663,7.8872,
2664,7.8876,
2665,7.8880,
2666,7.8883,
2667,7.8887,
2668,7.8891,
2669,7.8895,
2670,7.8898,
2671,7.8902,
2672,7.8906,
2673,7.8910,
2674,7.8913,
2675,7.8917,
2676,7.8921,
2677,7.8925,
2678,7.8928,
2679,7.8932,
2680,7.8936,
2681,7.8939,
2682,7.8943,
2683,7.8947,
2684,7.8951,
2685,7.8954,
2686,7.8958,
2687,7.8962,
2688,7.8966,
2689,7.8969,
2690,7.8973,
2691,7.8977,
2692,7.8980,
2693,7.8984,
2694,7.8988,
2695,7.8992,
2696,7.8995,
2697,7.8999,
2698,7.9003,
2699,7.9006,
2700,7.9010,
2701,7.9014,
2702,7.9017,
2703,7.9021,
2704,7.9025,
2705,7.9029,
2706,7.9032,
2707,7.9036,
2708,7.9040,
2709,7.9043,
2710,7.9047,
2711,7.9051,
2712,7.9054,
2713,7.9058,
2714,7.9062,
2715,7.9065,
2716,7.9069,
2717,7.9073,
2718,7.9077,
2719,7.9080,
2720,7.9084,
2721,7.9088,
2722,7.9091,
2723,7.9095,
2724,7.9099,
2725,7.9102,
2726,7.9106,
2727,7.9110,
2728,7.9113,
2729,7.9117,
2730,7.9121,
2731,7.9124,
2732,7.9128,
2733,7.9132,
2734,7.9135,
2735,7.9139,
2736,7.9143,
2737,7.9146,
2738,7.9150,
2739,7.9153,
2740,7.9157,
2741,7.9161,
2742,7.9164,
2743,7.9168,
2744,7.9172,
2745,7.9175,
2746,7.9179,
2747,7.9183,
2748,7.9186,
2749,7.9190,
2750,7.9194,
2751,7.9197,
2752,7.9201,
2753,7.9204,
2754,7.9208,
2755,7.9212,
2756,7.9215,
2757,7.9219,
2758,7.9223,
2759,7.9226,
2760,7.9230,
2761,7.9233,
2762,7.9237,
2763,7.9241,
2764,7.9244,
2765,7.9248,
2766,7.9252,
2767,7.9255,
2768,7.9259,
2769,7.9262,
2770,7.9266,
2771,7.9270,
2772,7.9273,
2773,7.9277,
2774,7.9280,
2775,7.9284,
2776,7.9288,
2777,7.9291,
2778,7.9295,
2779,7.9298,
2780,7.9302,
2781,7.9306,
2782,7.9309,
2783,7.9313,
2784,7.9316,
2785,7.9320,
2786,7.9324,
2787,7.9327,
2788,7.9331,
2789,7.9334,
2790,7.9338,
2791,7.9342,
2792,7.9345,
2793,7.9349,
2794,7.9352,
2795,7.9356,
2796,7.9359,
2797,7.9363,
2798,7.9367,
2799,7.9370,
2800,7.9374,
2801,7.9377,
2802,7.9381,
2803,7.9384,
2804,7.9388,
2805,7.9392,
2806,7.9395,
2807,7.9399,
2808,7.9402,
2809,7.9406,
2810,7.9409,
2811,7.9413,
2812,7.9417,
2813,7.9420,
2814,7.9424,
2815,7.9427,
2816,7.9431,
2817,7.9434,
2818,7.9438,
2819,7.9441,
2820,7.9445,
2821,7.9448,
2822,7.9452,
2823,7.9456,
2824,7.9459,
2825,7.9463,
2826,7.9466,
2827,7.9470,
2828,7.9473,
2829,7.9477,
2830,7.9480,
2831,7.9484,
2832,7.9487,
2833,7.9491,
2834,7.9494,
2835,7.9498,
2836,7.9501,
2837,7.9505,
2838,7.9509,
2839,7.9512,
2840,7.9516,
2841,7.9519,
2842,7.9523,
2843,7.9526,
2844,7.9530,
2845,7.9533,
2846,7.9537,
2847,7.9540,
2848,7.9544,
2849,7.9547,
2850,7.9551,
2851,7.9554,
2852,7.9558,
2853,7.9561,
2854,7.9565,
2855,7.9568,
2856,7.9572,
2857,7.9575,
2858,7.9579,
2859,7.9582,
2860,7.9586,
2861,7.9589,
2862,7.9593,
2863,7.9596,
2864,7.9600,
2865,7.9603,
2866,7.9607,
2867,7.9610,
2868,7.9614,
2869,7.9617,
2870,7.9621,
2871,7.9624,
2872,7.9628,
2873,7.9631,
2874,7.9635,
2875,7.9638,
2876,7.9642,
2877,7.9645,
2878,7.9649,
2879,7.9652,
2880,7.9655,
2881,7.9659,
2882,7.9662,
2883,7.9666,
2884,7.9669,
2885,7.9673,
2886,7.9676,
2887,7.9680,
2888,7.9683,
2889,7.9687,
2890,7.9690,
2891,7.9694,
2892,7.9697,
2893,7.9700,
2894,7.9704,
2895,7.9707,
2896,7.9711,
2897,7.9714,
2898,7.9718,
2899,7.9721,
2900,7.9725,
2901,7.9728,
2902,7.9732,
2903,7.9735,
2904,7.9738,
2905,7.9742,
2906,7.9745,
2907,7.9749,
2908,7.9752,
2909,7.9756,
2910,7.9759,
2911,7.9763,
2912,7.9766,
2913,7.9769,
2914,7.9773,
2915,7.9776,
2916,7.9780,
2917,7.9783,
2918,7.9787,
2919,7.9790,
2920,7.9793,
2921,7.9797,
2922,7.9800,
2923,7.9804,
2924,7.9807,
2925,7.9810,
2926,7.9814,
2927,7.9817,
2928,7.9821,
2929,7.9824,
2930,7.9828,
2931,7.9831,
2932,7.9834,
2933,7.9838,
2934,7.9841,
2935,7.9845,
2936,7.9848,
2937,7.9851,
2938,7.9855,
2939,7.9858,
2940,7.9862,
2941,7.9865,
2942,7.9868,
2943,7.9872,
2944,7.9875,
2945,7.9879,
2946,7.9882,
2947,7.9885,
2948,7.9889,
2949,7.9892,
2950,7.9896,
2951,7.9899,
2952,7.9902,
2953,7.9906,
2954,7.9909,
2955,7.9913,
2956,7.9916,
2957,7.9919,
2958,7.9923,
2959,7.9926,
2960,7.9929,
2961,7.9933,
2962,7.9936,
2963,7.9940,
2964,7.9943,
2965,7.9946,
2966,7.9950,
2967,7.9953,
2968,7.9956,
2969,7.9960,
2970,7.9963,
2971,7.9967,
2972,7.9970,
2973,7.9973,
2974,7.9977,
2975,7.9980,
2976,7.9983,
2977,7.9987,
2978,7.9990,
2979,7.9993,
2980,7.9997,
2981,8.0000,
2982,8.0003,
2983,8.0007,
2984,8.0010,
2985,8.0014,
2986,8.0017,
2987,8.0020,
2988,8.0024,
2989,8.0027,
2990,8.0030,
2991,8.0034,
2992,8.0037,
2993,8.0040,
2994,8.0044,
2995,8.0047,
2996,8.0050,
2997,8.0054,
2998,8.0057,
2999,8.0060,
3000,8.0064,
3001,8.0067,
3002,8.0070,
3003,8.0074,
3004,8.0077,
3005,8.0080,
3006,8.0084,
3007,8.0087,
3008,8.0090,
3009,8.0094,
3010,8.0097,
3011,8.0100,
3012,8.0104,
3013,8.0107,
3014,8.0110,
3015,8.0114,
3016,8.0117,
3017,8.0120,
3018,8.0123,
3019,8.0127,
3020,8.0130,
3021,8.0133,
3022,8.0137,
3023,8.0140,
3024,8.0143,
3025,8.0147,
3026,8.0150,
3027,8.0153,
3028,8.0157,
3029,8.0160,
3030,8.0163,
3031,8.0166,
3032,8.0170,
3033,8.0173,
3034,8.0176,
3035,8.0180,
3036,8.0183,
3037,8.0186,
3038,8.0190,
3039,8.0193,
3040,8.0196,
3041,8.0199,
3042,8.0203,
3043,8.0206,
3044,8.0209,
3045,8.0213,
3046,8.0216,
3047,8.0219,
3048,8.0222,
3049,8.0226,
3050,8.0229,
3051,8.0232,
3052,8.0236,
3053,8.0239,
3054,8.0242,
3055,8.0245,
3056,8.0249,
3057,8.0252,
3058,8.0255,
3059,8.0258,
3060,8.0262,
3061,8.0265,
3062,8.0268,
3063,8.0272,
3064,8.0275,
3065,8.0278,
3066,8.0281,
3067,8.0285,
3068,8.0288,
3069,8.0291,
3070,8.0294,
3071,8.0298,
3072,8.0301,
3073,8.0304,
3074,8.0307,
3075,8.0311,
3076,8.0314,
3077,8.0317,
3078,8.0320,
3079,8.0324,
3080,8.0327,
3081,8.0330,
3082,8.0333,
3083,8.0337,
3084,8.0340,
3085,8.0343,
3086,8.0346,
3087,8.0350,
3088,8.0353,
3089,8.0356,
3090,8.0359,
3091,8.0362,
3092,8.0366,
3093,8.0369,
3094,8.0372,
3095,8.0375,
3096,8.0379,
3097,8.0382,
3098,8.0385,
3099,8.0388,
3100,8.0392,
3101,8.0395,
3102,8.0398,
3103,8.0401,
3104,8.0404,
3105,8.0408,
3106,8.0411,
3107,8.0414,
3108,8.0417,
3109,8.0421,
3110,8.0424,
3111,8.0427,
3112,8.0430,
3113,8.0433,
3114,8.0437,
3115,8.0440,
3116,8.0443,
3117,8.0446,
3118,8.0449,
3119,8.0453,
3120,8.0456,
3121,8.0459,
3122,8.0462,
3123,8.0465,
3124,8.0469,
3125,8.0472,
3126,8.0475,
3127,8.0478,
3128,8.0481,
3129,8.0485,
3130,8.0488,
3131,8.0491,
3132,8.0494,
3133,8.0497,
3134,8.0501,
3135,8.0504,
3136,8.0507,
3137,8.0510,
3138,8.0513,
3139,8.0517,
3140,8.0520,
3141,8.0523,
3142,8.0526,
3143,8.0529,
3144,8.0533,
3145,8.0536,
3146,8.0539,
3147,8.0542,
3148,8.0545,
3149,8.0548,
3150,8.0552,
3151,8.0555,
3152,8.0558,
3153,8.0561,
3154,8.0564,
3155,8.0567,
3156,8.0571,
3157,8.0574,
3158,8.0577,
3159,8.0580,
3160,8.0583,
3161,8.0586,
3162,8.0590,
3163,8.0593,
3164,8.0596,
3165,8.0599,
3166,8.0602,
3167,8.0605,
3168,8.0609,
3169,8.0612,
3170,8.0615,
3171,8.0618,
3172,8.0621,
3173,8.0624,
3174,8.0627,
3175,8.0631,
3176,8.0634,
3177,8.0637,
3178,8.0640,
3179,8.0643,
3180,8.0646,
3181,8.0650,
3182,8.0653,
3183,8.0656,
3184,8.0659,
3185,8.0662,
3186,8.0665,
3187,8.0668,
3188,8.0671,
3189,8.0675,
3190,8.0678,
3191,8.0681,
3192,8.0684,
3193,8.0687,
3194,8.0690,
3195,8.0693,
3196,8.0697,
3197,8.0700,
3198,8.0703,
3199,8.0706,
3200,8.0709,
3201,8.0712,
3202,8.0715,
3203,8.0718,
3204,8.0722,
3205,8.0725,
3206,8.0728,
3207,8.0731,
3208,8.0734,
3209,8.0737,
3210,8.0740,
3211,8.0743,
3212,8.0746,
3213,8.0750,
3214,8.0753,
3215,8.0756,
3216,8.0759,
3217,8.0762,
3218,8.0765,
3219,8.0768,
