X,Y,
1666,10.2460,
1667,10.2797,
1668,10.3133,
1669,10.3471,
1670,10.3808,
1671,10.4144,
1672,10.4480,
1673,10.4815,
1674,10.5149,
1675,10.5484,
1676,10.5819,
1677,10.6154,
1678,10.6490,
1679,10.6824,
1680,10.7155,
1681,10.7485,
1682,10.7815,
1683,10.8144,
1684,10.8472,
1685,10.8799,
1686,10.9127,
1687,10.9455,
1688,10.9780,
1689,11.0106,
1690,11.0432,
1691,11.0755,
1692,11.1078,
1693,11.1398,
1694,11.1718,
1695,11.2038,
1696,11.2357,
1697,11.2677,
1698,11.2996,
1699,11.3312,
1700,11.3628,
1701,11.3942,
1702,11.4253,
1703,11.4565,
1704,11.4876,
1705,11.5187,
1706,11.5495,
1707,11.5802,
1708,11.6109,
1709,11.6414,
1710,11.6717,
1711,11.7018,
1712,11.7319,
1713,11.7618,
1714,11.7916,
1715,11.8211,
1716,11.8506,
1717,11.8800,
1718,11.9093,
1719,11.9385,
1720,11.9675,
1721,11.9963,
1722,12.0247,
1723,12.0529,
1724,12.0808,
1725,12.1086,
1726,12.1362,
1727,12.1636,
1728,12.1910,
1729,12.2180,
1730,12.2449,
1731,12.2716,
1732,12.2982,
1733,12.3245,
1734,12.3506,
1735,12.3765,
1736,12.4022,
1737,12.4277,
1738,12.4529,
1739,12.4779,
1740,12.5025,
1741,12.5269,
1742,12.5509,
1743,12.5748,
1744,12.5984,
1745,12.6219,
1746,12.6451,
1747,12.6682,
1748,12.6912,
1749,12.7139,
1750,12.7364,
1751,12.7586,
1752,12.7804,
1753,12.8020,
1754,12.8232,
1755,12.8439,
1756,12.8642,
1757,12.8843,
1758,12.9038,
1759,12.9230,
1760,12.9416,
1761,12.9596,
1762,12.9770,
1763,12.9940,
1764,13.0105,
1765,13.0265,
1766,13.0419,
1767,13.0566,
1768,13.0706,
1769,13.0839,
1770,13.0966,
1771,13.1089,
1772,13.1203,
1773,13.1312,
1774,13.1412,
1775,13.1505,
1776,13.1590,
1777,13.1670,
1778,13.1741,
1779,13.1806,
1780,13.1864,
1781,13.1912,
1782,13.1952,
1783,13.1984,
1784,13.2010,
1785,13.2028,
1786,13.2038,
1787,13.2042,
1788,13.2041,
1789,13.2032,
1790,13.2018,
1791,13.1998,
1792,13.1972,
1793,13.1940,
1794,13.1900,
1795,13.1853,
1796,13.1799,
1797,13.1738,
1798,13.1673,
1799,13.1603,
1800,13.1526,
1801,13.1443,
1802,13.1357,
1803,13.1262,
1804,13.1164,
1805,13.1060,
1806,13.0952,
1807,13.0839,
1808,13.0720,
1809,13.0598,
1810,13.0472,
1811,13.0341,
1812,13.0207,
1813,13.0072,
1814,12.9931,
1815,12.9789,
1816,12.9641,
1817,12.9490,
1818,12.9337,
1819,12.9181,
1820,12.9023,
1821,12.8864,
1822,12.8702,
1823,12.8537,
1824,12.8369,
1825,12.8197,
1826,12.8021,
1827,12.7843,
1828,12.7662,
1829,12.7479,
1830,12.7294,
1831,12.7107,
1832,12.6918,
1833,12.6729,
1834,12.6538,
1835,12.6346,
1836,12.6152,
1837,12.5958,
1838,12.5765,
1839,12.5572,
1840,12.5379,
1841,12.5186,
1842,12.4993,
1843,12.4798,
1844,12.4601,
1845,12.4405,
1846,12.4208,
1847,12.4010,
1848,12.3811,
1849,12.3613,
1850,12.3415,
1851,12.3215,
1852,12.3014,
1853,12.2813,
1854,12.2611,
1855,12.2408,
1856,12.2203,
1857,12.1997,
1858,12.1790,
1859,12.1581,
1860,12.1371,
1861,12.1160,
1862,12.0948,
1863,12.0732,
1864,12.0516,
1865,12.0300,
1866,12.0085,
1867,11.9869,
1868,11.9651,
1869,11.9434,
1870,11.9214,
1871,11.8993,
1872,11.8772,
1873,11.8548,
1874,11.8324,
1875,11.8095,
1876,11.7866,
1877,11.7632,
1878,11.7397,
1879,11.7160,
1880,11.6922,
1881,11.6683,
1882,11.6441,
1883,11.6197,
1884,11.5949,
1885,11.5699,
1886,11.5447,
1887,11.5193,
1888,11.4936,
1889,11.4677,
1890,11.4416,
1891,11.4152,
1892,11.3889,
1893,11.3623,
1894,11.3358,
1895,11.3091,
1896,11.2822,
1897,11.2550,
1898,11.2275,
1899,11.1998,
1900,11.1721,
1901,11.1441,
1902,11.1158,
1903,11.0874,
1904,11.0586,
1905,11.0296,
1906,11.0004,
1907,10.9709,
1908,10.9412,
1909,10.9112,
1910,10.8809,
1911,10.8504,
1912,10.8196,
1913,10.7886,
1914,10.7575,
1915,10.7263,
1916,10.6949,
1917,10.6632,
1918,10.6313,
1919,10.5993,
1920,10.5669,
1921,10.5343,
1922,10.5016,
1923,10.4688,
1924,10.4359,
1925,10.4030,
1926,10.3698,
1927,10.3364,
1928,10.3028,
1929,10.2688,
1930,10.2346,
1931,10.2003,
1932,10.1656,
1933,10.1307,
1934,10.0956,
1935,10.0604,
1936,10.0250,
1937,9.9893,
1938,9.9534,
1939,9.9172,
1940,9.8809,
1941,9.8445,
1942,9.8080,
1943,9.7714,
1944,9.7344,
1945,9.6971,
1946,9.6597,
1947,9.6220,
1948,9.5840,
1949,9.5458,
1950,9.5074,
1951,9.4689,
1952,9.4302,
1953,9.3912,
1954,9.3520,
1955,9.3128,
1956,9.2736,
1957,9.2342,
1958,9.1947,
1959,9.1552,
1960,9.1157,
1961,9.0762,
1962,9.0368,
1963,8.9974,
1964,8.9579,
1965,8.9184,
1966,8.8790,
1967,8.8399,
1968,8.8010,
1969,8.7621,
1970,8.7234,
1971,8.6849,
1972,8.6467,
1973,8.6088,
1974,8.5712,
1975,8.5340,
1976,8.4970,
1977,8.4605,
1978,8.4242,
1979,8.3881,
1980,8.3523,
1981,8.3169,
1982,8.2820,
1983,8.2475,
1984,8.2134,
1985,8.1794,
1986,8.1456,
1987,8.1122,
1988,8.0792,
1989,8.0464,
1990,8.0137,
1991,7.9812,
1992,7.9489,
1993,7.9169,
1994,7.8851,
1995,7.8537,
1996,7.8227,
1997,7.7921,
1998,7.7618,
1999,7.7316,
2000,7.7017,
2001,7.6720,
2002,7.6425,
2003,7.6130,
2004,7.5837,
2005,7.5545,
2006,7.5252,
2007,7.4961,
2008,7.4669,
2009,7.4377,
2010,7.4085,
2011,7.3793,
2012,7.3500,
2013,7.3205,
2014,7.2910,
2015,7.2613,
2016,7.2317,
2017,7.2019,
2018,7.1721,
2019,7.1421,
2020,7.1122,
2021,7.0820,
2022,7.0518,
2023,7.0214,
2024,6.9911,
2025,6.9606,
2026,6.9302,
2027,6.8998,
2028,6.8694,
2029,6.8390,
2030,6.8084,
2031,6.7777,
2032,6.7469,
2033,6.7159,
2034,6.6848,
2035,6.6535,
2036,6.6221,
2037,6.5905,
2038,6.5587,
2039,6.5269,
2040,6.4947,
2041,6.4624,
2042,6.4297,
2043,6.3971,
2044,6.3644,
2045,6.3315,
2046,6.2984,
2047,6.2651,
2048,6.2318,
2049,6.1983,
2050,6.1646,
2051,6.1308,
2052,6.0970,
2053,6.0632,
2054,6.0291,
2055,5.9949,
2056,5.9605,
2057,5.9262,
2058,5.8917,
2059,5.8573,
2060,5.8227,
2061,5.7881,
2062,5.7534,
2063,5.7187,
2064,5.6839,
2065,5.6489,
2066,5.6138,
2067,5.5784,
2068,5.5428,
2069,5.5073,
2070,5.4715,
2071,5.4356,
2072,5.3995,
2073,5.3633,
2074,5.3270,
2075,5.2908,
2076,5.2549,
2077,5.2187,
2078,5.1828,
2079,5.1470,
2080,5.1111,
2081,5.0753,
2082,5.0394,
2083,5.0037,
2084,4.9679,
2085,4.9323,
2086,4.8968,
2087,4.8611,
2088,4.8253,
2089,4.7896,
2090,4.7540,
2091,4.7183,
2092,4.6825,
2093,4.6465,
2094,4.6105,
2095,4.5742,
2096,4.5378,
2097,4.5014,
2098,4.4649,
2099,4.4286,
2100,4.3922,
2101,4.3559,
2102,4.3195,
2103,4.2834,
2104,4.2473,
2105,4.2113,
2106,4.1755,
2107,4.1396,
2108,4.1039,
2109,4.0683,
2110,4.0328,
2111,3.9974,
2112,3.9621,
2113,3.9270,
2114,3.8918,
2115,3.8566,
2116,3.8216,
2117,3.7867,
2118,3.7517,
2119,3.7169,
2120,3.6821,
2121,3.6475,
2122,3.6129,
2123,3.5783,
2124,3.5438,
2125,3.5093,
2126,3.4748,
2127,3.4404,
2128,3.4061,
2129,3.3721,
2130,3.3381,
2131,3.3046,
2132,3.2711,
2133,3.2380,
2134,3.2050,
2135,3.1723,
2136,3.1397,
2137,3.1074,
2138,3.0752,
2139,3.0432,
2140,3.0116,
2141,2.9802,
2142,2.9490,
2143,2.9181,
2144,2.8874,
2145,2.8571,
2146,2.8272,
2147,2.7975,
2148,2.7681,
2149,2.7390,
2150,2.7101,
2151,2.6814,
2152,2.6529,
2153,2.6248,
2154,2.5970,
2155,2.5694,
2156,2.5420,
2157,2.5147,
2158,2.4877,
2159,2.4606,
2160,2.4339,
2161,2.4073,
2162,2.3807,
2163,2.3544,
2164,2.3282,
2165,2.3021,
2166,2.2761,
2167,2.2503,
2168,2.2245,
2169,2.1987,
2170,2.1731,
2171,2.1476,
2172,2.1220,
2173,2.0963,
2174,2.0706,
2175,2.0446,
2176,2.0186,
2177,1.9926,
2178,1.9664,
2179,1.9400,
2180,1.9137,
2181,1.8873,
2182,1.8610,
2183,1.8345,
2184,1.8078,
2185,1.7811,
2186,1.7543,
2187,1.7276,
2188,1.7009,
2189,1.6740,
2190,1.6470,
2191,1.6200,
2192,1.5932,
2193,1.5662,
2194,1.5392,
2195,1.5121,
2196,1.4848,
2197,1.4575,
2198,1.4300,
2199,1.4024,
2200,1.3747,
2201,1.3471,
2202,1.3196,
2203,1.2920,
2204,1.2647,
2205,1.2375,
2206,1.2105,
2207,1.1838,
2208,1.1573,
2209,1.1310,
2210,1.1050,
2211,1.0792,
2212,1.0535,
2213,1.0282,
2214,1.0032,
2215,0.9784,
2216,0.9537,
2217,0.9293,
2218,0.9053,
2219,0.8816,
2220,0.8581,
2221,0.8349,
2222,0.8121,
2223,0.7897,
2224,0.7676,
2225,0.7458,
2226,0.7243,
2227,0.7031,
2228,0.6822,
2229,0.6614,
2230,0.6411,
2231,0.6209,
2232,0.6011,
2233,0.5816,
2234,0.5626,
2235,0.5440,
2236,0.5257,
2237,0.5078,
2238,0.4903,
2239,0.4730,
2240,0.4559,
2241,0.4393,
2242,0.4229,
2243,0.4069,
2244,0.3912,
2245,0.3758,
2246,0.3607,
2247,0.3461,
2248,0.3319,
2249,0.3179,
2250,0.3044,
2251,0.2910,
2252,0.2781,
2253,0.2654,
2254,0.2530,
2255,0.2410,
2256,0.2294,
2257,0.2182,
2258,0.2072,
2259,0.1967,
2260,0.1863,
2261,0.1763,
2262,0.1667,
2263,0.1573,
2264,0.1482,
2265,0.1396,
2266,0.1314,
2267,0.1235,
2268,0.1160,
2269,0.1089,
2270,0.1021,
2271,0.0958,
2272,0.0899,
2273,0.0845,
2274,0.0794,
2275,0.0747,
2276,0.0702,
2277,0.0661,
2278,0.0622,
2279,0.0586,
2280,0.0551,
2281,0.0517,
2282,0.0486,
2283,0.0457,
2284,0.0432,
2285,0.0408,
2286,0.0387,
2287,0.0368,
2288,0.0352,
2289,0.0340,
2290,0.0331,
2291,0.0324,
2292,0.0320,
2293,0.0321,
2294,0.0326,
2295,0.0334,
2296,0.0348,
2297,0.0365,
2298,0.0386,
2299,0.0410,
2300,0.0439,
2301,0.0470,
2302,0.0504,
2303,0.0544,
2304,0.0584,
2305,0.0628,
2306,0.0674,
2307,0.0724,
2308,0.0778,
2309,0.0833,
2310,0.0894,
2311,0.0957,
2312,0.1025,
2313,0.1095,
2314,0.1168,
2315,0.1246,
2316,0.1328,
2317,0.1413,
2318,0.1501,
2319,0.1592,
2320,0.1687,
2321,0.1785,
2322,0.1887,
2323,0.1993,
2324,0.2103,
2325,0.2218,
2326,0.2337,
2327,0.2461,
2328,0.2589,
2329,0.2721,
2330,0.2857,
2331,0.2996,
2332,0.3137,
2333,0.3280,
2334,0.3425,
2335,0.3573,
2336,0.3724,
2337,0.3878,
2338,0.4035,
2339,0.4196,
2340,0.4358,
2341,0.4520,
2342,0.4687,
2343,0.4854,
2344,0.5024,
2345,0.5196,
2346,0.5368,
2347,0.5542,
2348,0.5718,
2349,0.5897,
2350,0.6078,
2351,0.6262,
2352,0.6448,
2353,0.6637,
2354,0.6828,
2355,0.7021,
2356,0.7217,
2357,0.7414,
2358,0.7616,
2359,0.7820,
2360,0.8030,
2361,0.8243,
2362,0.8459,
2363,0.8679,
2364,0.8903,
2365,0.9130,
2366,0.9361,
2367,0.9597,
2368,0.9835,
2369,1.0077,
2370,1.0323,
2371,1.0571,
2372,1.0822,
2373,1.1079,
2374,1.1339,
2375,1.1603,
2376,1.1872,
2377,1.2146,
2378,1.2425,
2379,1.2709,
2380,1.2998,
2381,1.3293,
2382,1.3591,
2383,1.3893,
2384,1.4198,
2385,1.4507,
2386,1.4820,
2387,1.5137,
2388,1.5458,
2389,1.5782,
2390,1.6110,
2391,1.6442,
2392,1.6777,
2393,1.7115,
2394,1.7455,
2395,1.7800,
2396,1.8147,
2397,1.8498,
2398,1.8852,
2399,1.9209,
2400,1.9567,
2401,1.9928,
2402,2.0291,
2403,2.0654,
2404,2.1020,
2405,2.1385,
2406,2.1751,
2407,2.2116,
2408,2.2481,
2409,2.2848,
2410,2.3214,
2411,2.3580,
2412,2.3948,
2413,2.4317,
2414,2.4687,
2415,2.5055,
2416,2.5426,
2417,2.5798,
2418,2.6170,
2419,2.6543,
2420,2.6915,
2421,2.7286,
2422,2.7656,
2423,2.8026,
2424,2.8394,
2425,2.8761,
2426,2.9127,
2427,2.9491,
2428,2.9855,
2429,3.0217,
2430,3.0580,
2431,3.0942,
2432,3.1304,
2433,3.1665,
2434,3.2024,
2435,3.2381,
2436,3.2737,
2437,3.3091,
2438,3.3443,
2439,3.3795,
2440,3.4147,
2441,3.4497,
2442,3.4846,
2443,3.5194,
2444,3.5541,
2445,3.5888,
2446,3.6233,
2447,3.6578,
2448,3.6921,
2449,3.7262,
2450,3.7602,
2451,3.7940,
2452,3.8278,
2453,3.8616,
2454,3.8952,
2455,3.9288,
2456,3.9622,
2457,3.9956,
2458,4.0287,
2459,4.0617,
2460,4.0944,
2461,4.1271,
2462,4.1596,
2463,4.1920,
2464,4.2242,
2465,4.2563,
2466,4.2882,
2467,4.3199,
2468,4.3515,
2469,4.3829,
2470,4.4142,
2471,4.4454,
2472,4.4763,
2473,4.5071,
2474,4.5376,
2475,4.5681,
2476,4.5983,
2477,4.6283,
2478,4.6582,
2479,4.6881,
2480,4.7178,
2481,4.7476,
2482,4.7774,
2483,4.8074,
2484,4.8373,
2485,4.8673,
2486,4.8974,
2487,4.9273,
2488,4.9573,
2489,4.9872,
2490,5.0170,
2491,5.0469,
2492,5.0768,
2493,5.1066,
2494,5.1364,
2495,5.1661,
2496,5.1957,
2497,5.2252,
2498,5.2547,
2499,5.2841,
2500,5.3134,
2501,5.3427,
2502,5.3718,
2503,5.4009,
2504,5.4299,
2505,5.4590,
2506,5.4878,
2507,5.5166,
2508,5.5452,
2509,5.5735,
2510,5.6018,
2511,5.6298,
2512,5.6575,
2513,5.6851,
2514,5.7123,
2515,5.7395,
2516,5.7663,
2517,5.7928,
2518,5.8191,
2519,5.8452,
2520,5.8711,
2521,5.8969,
2522,5.9224,
2523,5.9476,
2524,5.9725,
2525,5.9971,
2526,6.0213,
2527,6.0452,
2528,6.0686,
2529,6.0918,
2530,6.1145,
2531,6.1369,
2532,6.1591,
2533,6.1810,
2534,6.2026,
2535,6.2240,
2536,6.2450,
2537,6.2657,
2538,6.2861,
2539,6.3061,
2540,6.3258,
2541,6.3454,
2542,6.3648,
2543,6.3838,
2544,6.4027,
2545,6.4211,
2546,6.4394,
2547,6.4575,
2548,6.4754,
2549,6.4931,
2550,6.5105,
2551,6.5277,
2552,6.5445,
2553,6.5609,
2554,6.5771,
2555,6.5930,
2556,6.6087,
2557,6.6240,
2558,6.6391,
2559,6.6537,
2560,6.6680,
2561,6.6817,
2562,6.6950,
2563,6.7078,
2564,6.7200,
2565,6.7318,
2566,6.7431,
2567,6.7539,
2568,6.7643,
2569,6.7742,
2570,6.7836,
2571,6.7926,
2572,6.8012,
2573,6.8094,
2574,6.8173,
2575,6.8245,
2576,6.8316,
2577,6.8381,
2578,6.8441,
2579,6.8495,
2580,6.8546,
2581,6.8593,
2582,6.8635,
2583,6.8673,
2584,6.8708,
2585,6.8739,
2586,6.8769,
2587,6.8796,
2588,6.8821,
2589,6.8843,
2590,6.8862,
2591,6.8878,
2592,6.8892,
2593,6.8902,
2594,6.8911,
2595,6.8916,
2596,6.8920,
2597,6.8921,
2598,6.8920,
2599,6.8917,
2600,6.8912,
2601,6.8907,
2602,6.8901,
2603,6.8894,
2604,6.8888,
2605,6.8882,
2606,6.8879,
2607,6.8876,
2608,6.8873,
2609,6.8872,
2610,6.8870,
2611,6.8869,
2612,6.8870,
2613,6.8870,
2614,6.8871,
2615,6.8871,
2616,6.8874,
2617,6.8876,
2618,6.8879,
2619,6.8882,
2620,6.8886,
2621,6.8890,
2622,6.8898,
2623,6.8908,
2624,6.8921,
2625,6.8935,
2626,6.8952,
2627,6.8971,
2628,6.8993,
2629,6.9016,
2630,6.9043,
2631,6.9071,
2632,6.9100,
2633,6.9133,
2634,6.9167,
2635,6.9205,
2636,6.9247,
2637,6.9291,
2638,6.9337,
2639,6.9387,
2640,6.9437,
2641,6.9489,
2642,6.9544,
2643,6.9602,
2644,6.9663,
2645,6.9727,
2646,6.9793,
2647,6.9859,
2648,6.9928,
2649,7.0000,
2650,7.0075,
2651,7.0153,
2652,7.0233,
2653,7.0317,
2654,7.0401,
2655,7.0489,
2656,7.0578,
2657,7.0670,
2658,7.0765,
2659,7.0863,
2660,7.0963,
2661,7.1066,
2662,7.1172,
2663,7.1282,
2664,7.1395,
2665,7.1511,
2666,7.1629,
2667,7.1750,
2668,7.1874,
2669,7.2001,
2670,7.2131,
2671,7.2263,
2672,7.2395,
2673,7.2530,
2674,7.2666,
2675,7.2806,
2676,7.2946,
2677,7.3089,
2678,7.3234,
2679,7.3380,
2680,7.3525,
2681,7.3672,
2682,7.3821,
2683,7.3968,
2684,7.4116,
2685,7.4264,
2686,7.4410,
2687,7.4557,
2688,7.4704,
2689,7.4852,
2690,7.5000,
2691,7.5149,
2692,7.5299,
2693,7.5449,
2694,7.5600,
2695,7.5750,
2696,7.5900,
2697,7.6052,
2698,7.6203,
2699,7.6354,
2700,7.6505,
2701,7.6657,
2702,7.6806,
2703,7.6957,
2704,7.7106,
2705,7.7256,
2706,7.7405,
2707,7.7556,
2708,7.7708,
2709,7.7860,
2710,7.8013,
2711,7.8168,
2712,7.8323,
2713,7.8481,
2714,7.8639,
2715,7.8800,
2716,7.8960,
2717,7.9124,
2718,7.9290,
2719,7.9458,
2720,7.9626,
2721,7.9797,
2722,7.9966,
2723,8.0138,
2724,8.0311,
2725,8.0487,
2726,8.0666,
2727,8.0847,
2728,8.1029,
2729,8.1214,
2730,8.1400,
2731,8.1589,
2732,8.1780,
2733,8.1972,
2734,8.2165,
2735,8.2359,
2736,8.2556,
2737,8.2755,
2738,8.2957,
2739,8.3161,
2740,8.3367,
2741,8.3574,
2742,8.3781,
2743,8.3988,
2744,8.4197,
2745,8.4408,
2746,8.4620,
2747,8.4834,
2748,8.5048,
2749,8.5263,
2750,8.5478,
2751,8.5696,
2752,8.5916,
2753,8.6136,
2754,8.6359,
2755,8.6583,
2756,8.6811,
2757,8.7040,
2758,8.7272,
2759,8.7507,
2760,8.7746,
2761,8.7988,
2762,8.8232,
2763,8.8480,
2764,8.8733,
2765,8.8990,
2766,8.9251,
2767,8.9517,
2768,8.9786,
2769,9.0059,
2770,9.0337,
2771,9.0618,
2772,9.0904,
2773,9.1193,
2774,9.1483,
2775,9.1777,
2776,9.2075,
2777,9.2374,
2778,9.2677,
2779,9.2983,
2780,9.3292,
2781,9.3600,
2782,9.3910,
2783,9.4222,
2784,9.4535,
2785,9.4849,
2786,9.5163,
2787,9.5476,
2788,9.5790,
2789,9.6104,
2790,9.6419,
2791,9.6733,
2792,9.7047,
2793,9.7362,
2794,9.7678,
2795,9.7996,
2796,9.8315,
2797,9.8633,
2798,9.8955,
2799,9.9275,
2800,9.9597,
2801,9.9920,
2802,10.0243,
2803,10.0565,
2804,10.0885,
2805,10.1203,
2806,10.1520,
2807,10.1835,
2808,10.2149,
2809,10.2462,
2810,10.2773,
2811,10.3084,
2812,10.3393,
2813,10.3700,
2814,10.4006,
2815,10.4309,
2816,10.4612,
2817,10.4910,
2818,10.5207,
2819,10.5502,
2820,10.5796,
2821,10.6087,
2822,10.6378,
2823,10.6663,
2824,10.6945,
2825,10.7223,
2826,10.7497,
2827,10.7769,
2828,10.8038,
2829,10.8303,
2830,10.8567,
2831,10.8826,
2832,10.9081,
2833,10.9336,
2834,10.9587,
2835,10.9836,
2836,11.0078,
2837,11.0317,
2838,11.0552,
2839,11.0784,
2840,11.1014,
2841,11.1242,
2842,11.1468,
2843,11.1690,
2844,11.1908,
2845,11.2123,
2846,11.2334,
2847,11.2542,
2848,11.2746,
2849,11.2948,
2850,11.3145,
2851,11.3338,
2852,11.3526,
2853,11.3713,
2854,11.3894,
2855,11.4071,
2856,11.4245,
2857,11.4414,
2858,11.4580,
2859,11.4741,
2860,11.4900,
2861,11.5056,
2862,11.5210,
2863,11.5359,
2864,11.5504,
2865,11.5645,
2866,11.5783,
2867,11.5918,
2868,11.6050,
2869,11.6179,
2870,11.6305,
2871,11.6429,
2872,11.6551,
2873,11.6671,
2874,11.6792,
2875,11.6910,
2876,11.7026,
2877,11.7142,
2878,11.7257,
2879,11.7372,
2880,11.7486,
2881,11.7603,
2882,11.7718,
2883,11.7832,
2884,11.7948,
2885,11.8063,
2886,11.8179,
2887,11.8296,
2888,11.8412,
2889,11.8529,
2890,11.8646,
2891,11.8764,
2892,11.8881,
2893,11.8997,
2894,11.9113,
2895,11.9227,
2896,11.9341,
2897,11.9455,
2898,11.9567,
2899,11.9682,
2900,11.9796,
2901,11.9910,
2902,12.0025,
2903,12.0142,
2904,12.0259,
2905,12.0375,
2906,12.0491,
2907,12.0604,
2908,12.0717,
2909,12.0828,
2910,12.0939,
2911,12.1048,
2912,12.1157,
2913,12.1265,
2914,12.1371,
2915,12.1476,
2916,12.1580,
2917,12.1684,
2918,12.1785,
2919,12.1884,
2920,12.1981,
2921,12.2077,
2922,12.2171,
2923,12.2267,
2924,12.2360,
2925,12.2452,
2926,12.2541,
2927,12.2628,
2928,12.2713,
2929,12.2796,
2930,12.2877,
2931,12.2958,
2932,12.3037,
2933,12.3113,
2934,12.3187,
2935,12.3261,
2936,12.3336,
2937,12.3407,
2938,12.3476,
2939,12.3543,
2940,12.3608,
2941,12.3670,
2942,12.3732,
2943,12.3794,
2944,12.3854,
2945,12.3913,
2946,12.3972,
2947,12.4029,
2948,12.4083,
2949,12.4136,
2950,12.4187,
2951,12.4236,
2952,12.4282,
2953,12.4325,
2954,12.4365,
2955,12.4403,
2956,12.4437,
2957,12.4467,
2958,12.4492,
2959,12.4513,
2960,12.4529,
2961,12.4541,
2962,12.4548,
2963,12.4552,
2964,12.4553,
2965,12.4547,
2966,12.4537,
2967,12.4522,
2968,12.4502,
2969,12.4478,
2970,12.4450,
2971,12.4417,
2972,12.4380,
2973,12.4339,
2974,12.4294,
2975,12.4247,
2976,12.4196,
2977,12.4142,
2978,12.4084,
2979,12.4022,
2980,12.3957,
2981,12.3889,
2982,12.3820,
2983,12.3749,
2984,12.3676,
2985,12.3602,
2986,12.3527,
2987,12.3451,
2988,12.3373,
2989,12.3295,
2990,12.3214,
2991,12.3131,
2992,12.3049,
2993,12.2964,
2994,12.2878,
2995,12.2790,
2996,12.2699,
2997,12.2606,
2998,12.2509,
2999,12.2407,
3000,12.2304,
3001,12.2198,
3002,12.2089,
3003,12.1977,
3004,12.1865,
3005,12.1754,
3006,12.1640,
3007,12.1527,
3008,12.1412,
3009,12.1295,
3010,12.1177,
3011,12.1057,
3012,12.0936,
3013,12.0813,
3014,12.0690,
3015,12.0566,
3016,12.0440,
3017,12.0313,
3018,12.0187,
3019,12.0060,
3020,11.9933,
3021,11.9803,
3022,11.9672,
3023,11.9538,
3024,11.9407,
3025,11.9274,
3026,11.9143,
3027,11.9012,
3028,11.8880,
3029,11.8749,
3030,11.8615,
3031,11.8482,
3032,11.8348,
3033,11.8216,
3034,11.8081,
3035,11.7946,
3036,11.7809,
3037,11.7674,
3038,11.7539,
3039,11.7404,
3040,11.7267,
3041,11.7130,
3042,11.6992,
3043,11.6852,
3044,11.6711,
3045,11.6569,
3046,11.6426,
3047,11.6282,
3048,11.6139,
3049,11.5995,
3050,11.5849,
3051,11.5703,
3052,11.5557,
3053,11.5410,
3054,11.5261,
3055,11.5112,
3056,11.4962,
3057,11.4811,
3058,11.4660,
3059,11.4507,
3060,11.4353,
3061,11.4195,
3062,11.4036,
3063,11.3873,
3064,11.3709,
3065,11.3543,
3066,11.3375,
3067,11.3204,
3068,11.3031,
3069,11.2854,
3070,11.2675,
3071,11.2493,
3072,11.2307,
3073,11.2117,
3074,11.1924,
3075,11.1725,
3076,11.1523,
3077,11.1316,
3078,11.1105,
3079,11.0891,
3080,11.0671,
3081,11.0447,
3082,11.0217,
3083,10.9983,
3084,10.9745,
3085,10.9502,
3086,10.9253,
3087,10.9002,
3088,10.8746,
3089,10.8485,
3090,10.8220,
3091,10.7949,
3092,10.7674,
3093,10.7394,
3094,10.7111,
3095,10.6823,
3096,10.6532,
3097,10.6237,
3098,10.5939,
3099,10.5637,
3100,10.5328,
3101,10.5014,
3102,10.4697,
3103,10.4372,
3104,10.4042,
3105,10.3708,
3106,10.3371,
3107,10.3029,
3108,10.2685,
3109,10.2337,
3110,10.1985,
3111,10.1631,
3112,10.1273,
3113,10.0912,
3114,10.0547,
3115,10.0180,
3116,9.9809,
3117,9.9435,
3118,9.9058,
3119,9.8678,
3120,9.8296,
3121,9.7913,
3122,9.7527,
3123,9.7137,
3124,9.6742,
3125,9.6347,
3126,9.5947,
3127,9.5546,
3128,9.5143,
3129,9.4737,
3130,9.4330,
3131,9.3918,
3132,9.3504,
3133,9.3088,
3134,9.2670,
3135,9.2251,
3136,9.1830,
3137,9.1405,
3138,9.0980,
3139,9.0553,
3140,9.0125,
3141,8.9695,
3142,8.9265,
3143,8.8833,
3144,8.8401,
3145,8.7966,
3146,8.7531,
3147,8.7094,
3148,8.6656,
3149,8.6218,
3150,8.5780,
3151,8.5342,
3152,8.4904,
3153,8.4467,
3154,8.4029,
3155,8.3593,
3156,8.3158,
3157,8.2725,
3158,8.2292,
3159,8.1861,
3160,8.1433,
3161,8.1008,
3162,8.0583,
3163,8.0161,
3164,7.9739,
3165,7.9318,
3166,7.8900,
3167,7.8483,
3168,7.8067,
3169,7.7652,
3170,7.7238,
3171,7.6825,
3172,7.6413,
3173,7.6002,
3174,7.5591,
3175,7.5181,
3176,7.4771,
3177,7.4362,
3178,7.3953,
3179,7.3545,
3180,7.3139,
3181,7.2733,
3182,7.2328,
3183,7.1924,
3184,7.1519,
3185,7.1115,
3186,7.0711,
3187,7.0305,
3188,6.9899,
3189,6.9495,
3190,6.9092,
3191,6.8689,
3192,6.8288,
3193,6.7888,
3194,6.7488,
3195,6.7089,
3196,6.6690,
3197,6.6293,
3198,6.5898,
3199,6.5507,
3200,6.5118,
3201,6.4732,
3202,6.4348,
3203,6.3968,
3204,6.3588,
3205,6.3209,
3206,6.2831,
3207,6.2455,
3208,6.2079,
3209,6.1704,
3210,6.1331,
3211,6.0957,
3212,6.0585,
3213,6.0214,
3214,5.9845,
3215,5.9475,
3216,5.9107,
3217,5.8739,
3218,5.8373,
3219,5.8007,
